     ID      FirstName          LastName     Score
 5340928          Abbott         Kenrick        49
   30630         Abelard          Aalaya         0
   38071           Abram         Aaleiah         0
   40666           Adams           Aamia         0
   41019           Adams          Aarick         0
 5112521           Addie          Karine        46
 1750118         Adolphe         Kamahri        22
   78183         Adolpho         Abagail         0
  102545          Adrian            Abba         0
  107010          Aharon           Abdou         0
 2840533           Ahmet          Deveon        11
 4363135           Ahmet           Jalyn        38
  153029            Alaa         Abelina         2
  164773            Alan            Abie         1
 2647105          Albert         Abriyah         1
  212056          Albert       Abubakarr         1
  214078           Aldis       Achillies         1
  224481         Aldrich         Adaline         2
  224673            Alec            Adan        71
  249700            Alex        Addalyne         2
   50030          Alexei           Aarin         0
 1851723         Alfonso          Addlee         2
  269551         Alfonzo         Adelaya         2
  290046           Allan         Ademide         2
  305725           Allen          Otavio         3
  317899           Alley         Adhrith         3
  346152        Aloysius            Adon         3
  348377        Alphonso       Adriannah         3
  355552          Alston          Adysen         3
  364720           Alton         Aeliana         3
 1756200           Alvin        Porfirio        74
 7405666           Alwin      Onyinyechi        73
 9177212         Amadeus           Ahaan         3
  389106         Ambrosi          Aidynn         4
  390414            Amos            Aiko         4
  401812         Anatoly      Kingjosiah        16
 2359022           Andie            Kimi         8
  415459         Andonis         Airanna         4
 7031187           Andre           Najmo        78
 8587153          Andrej            Ajax         4
  449150         Andrzej          Reyden         5
  470243           Angel           Akela         5
  508407           Ansel         Alaisha         5
  509172         Antoine          Alamea         5
  519950         Antoine          Alanee         5
  520345         Antonio        Alayasia         5
  530124          Apollo          Aldina         5
 2798173       Apostolos           Aevyn        25
  538218            Aram           Alene         5
  539297          Archie           Alene         5
  547981           Arnie          Alette         5
  557031           Arnie      Alexandros         5
 2320655            Aron           Letty        15
  565367           Artie          Aleyia         6
 6942409           Arvie          Alfiya         6
  585445           Arvin        Alilyana         6
  592517          Ashish       Alizabeth         6
  600642          Ashish       Alizandra         6
  601147           Augie          Allene         7
  622169       Augustine          Alliah         7
 3831428       Augustine        Shreehan         7
  632447         Augusto         Allyson         7
 3534072        Augustus         Almalik         7
  644211          Austen           Almas         7
 5573510          Austen          Kodiak        53
  681148          Austin          Alynah         7
  682184             Ave         Alyssia         7
 5714269          Averil        Krithika        54
  688983           Avery          Amaree         7
 4970032         Avraham         Amariss        82
 6341027            Axel        Macarena        50
  729429          Bailie           Ameli         8
  744112         Baldwin          Ammara         8
 2641733         Baldwin           Deysi        23
 2737454         Barclay          Amylia         8
  758414         Barclay              An         8
 9485986         Barnaby        Analeigh         8
  772585         Barnett          Anandi         8
  789523          Barney          Anaria         8
 3394469          Barney           Siyon        86
 2196632          Barnie           Anaya        33
  804782            Barr           Andee        21
  849557          Barrie        Anderson         8
  852422          Barris            Andi         8
  855044          Barron       Andrianna         8
  855792           Barry            Angy         8
  859384          Bartel            Anna         8
  873565           Barth      Annaleigha         8
  877468      Bartholomeo        Annaliza        97
 6428716          Bartie           Mahia        60
 3849770         Bartlet            Ilsa        35
  907732       Bartolemo           Anson         9
  937752          Barton          Jaheim         9
  953304           Barty          Anysia        30
  959032            Bary           Apolo         9
  979941            Bary          Rayion         9
  981478             Bay       Josephine         9
  991415           Beale         Addasyn        10
  995129           Beale            Arda        10
 1003788           Bengt        Aribelle        10
 7674925          Benjie         Johonna        82
 1014328           Benjy      Abdulqadir        10
 1019730            Benn         Aryanne        10
 1023165         Bennett        Arybella        10
 1026993        Bernardo            Aryo        87
 1037984        Bernardo           Asaad        10
 2310592        Bernardo         Daleisa        20
 1063467          Bishop         Ashland        10
 1065856          Blaine          Emerii        11
 1072302          Blaine          Ashwaq        35
 3205884          Blayne          Zariya        68
 1124647              Bo          Atziry        11
 1149663           Boyce          Aubrey        11
 5504743           Boyce         Kingdom        52
 1165434            Brad        Augustin        11
 4745106           Brady           Aukai        11
 1191602          Brandy        Avahlynn        11
 1251344         Brendan          Avalei        11
 5731379           Brent         Jaselle        11
 1297337           Brice           Avila        11
 6638015          Brodie          Marius        63
 1308562          Brooke          Aylani        12
 1314404            Buck           Ayman        12
 1323397            Buck           Ayzah        12
 1350323           Bucky          Azalea        12
 1361133             Bud            Azan        12
 1361171         Burgess         Azariya        12
 1382711          Butler          Azelyn        12
 1383310          Butler          Azhaan        12
 1384026           Byram            Azul        12
 8818297           Byron             Ina        85
 1402435          Calvin            Baer        13
 1406687           Carey         Baleigh        13
 1410477            Carl             Bam        13
 1415177        Carleigh          Barett        13
 1432422           Carlo         Barnett        13
 1439917           Carlo           Bayan        13
 1442511          Carson          Baylen        13
 1443968          Carter          Zayley        13
 1472484           Caryl      Bellagrace        13
 1497003          Caspar         Berlynn        13
 8419429          Caspar           Jlynn        41
 1509818           Cesar         Betanya        14
 1526844           Chadd          Bexley        14
 5826236        Chadwick        Blaiklee        14
 1531701            Chas      Blakeleigh        14
 1535157             Che       Blakleigh        14
 1539300             Che         Blessed        14
 1551964            Chen           Boede        14
 1556722         Chester         Braelon        14
 1587986            Chet         Brandyn        14
 6921040            Chet           Talin        68
 1589477           Chris         Braylyn        14
 1590444         Chrissy         Breyana        14
 1598355          Christ         Brianna        15
 1605504       Christian         Brielyn        15
 1623211        Christof           Brigg        30
 1636402      Christofer           Brita        15
 1642735       Christoph         Britlee        15
 1647810      Christopher          Briton        15
 7505571           Chuck             Nur        25
 1670860       Churchill            Aden        15
 1688501          Claire          Brylen        15
 1696784          Clancy         Brynlyn        15
 1701255        Clarance          Byanca        15
 2519149        Clarence          Denaya        95
 1726292         Clayton           Cairo        15
 1733207         Clemmie          Caiyah        15
 1745109          Cletus           Calyx        57
 1748744          Cletus         Camarie        49
   54157       Cleveland          Aarish         0
 1751000           Clint           Cammi        15
 1751153         Clinton          Cammie        16
 1752251         Colbert          Camora        16
 1654946          Collin            Moiz        16
 5123151           Conan         Juliany        98
 1790433          Connie        Carianna        16
 1815871          Connie          Carlin        16
 1850752          Conway        Carmilla        16
 1850912           Costa           Anoop        16
 7189214            Cris           Hobie        34
 1854460      Cristopher         Casidee        16
 1887361         Cyrille         Catelin        16
 1906363          Dabney        Cattleya        17
 3444500           Daffy        Hadassah        31
 1914052            Dale          Cazden        17
 1915757          Damien        Ceceilia        17
 1938735            Dana            Brok        17
 1941056            Dane           Cedar        17
 1948480            Dani         Charlet        17
 8785841            Dani         Jahnavi        43
 1954887           Danie          Charly        17
 1965729           Darcy        Chetanna        17
 1985820          Darien       Chibuikem        17
 2022012          Darius      Chloegrace        17
 2025804          Darrel      Chrisangel        17
 2035088          Darrin      Christabel        57
 2039482          Darryl       Christain        18
 2041329          Darwin     Christiyana        18
 2042612           Daryl           Xamir        18
 8417063          Davide        Christyn        18
 2065565        Davidson     Chrystopher        18
 2071261        Davidson             Dai        18
 2097593           Davis       Claiborne        18
 2260490           Davis          Yoniel        84
 2101584          Davoud          Cletus        18
 2102067          Davoud          Clever        28
 2126877            Davy        Clotilde        18
 2133639         Delbert          Clovis        18
 7028810        Demetris           Louie        59
 9865211       Demetrius           Colbi        95
 2173302       Demetrius          Colten        83
 2178958          Dennis          Corban         4
 2180923           Denny          Corbin        19
 2190952          Derick           Corie        19
 2191844          Derrek           Jolee        82
 2193348          Derrek         Cyleigh        19
  797747          Derrin            Cyra        19
 2209292          Derrin          Daegan        37
 2213730           Devin         Daevion        19
 5005369           Devin          Ciella        26
 2255385           Devon           Daily        20
 9637475          Dieter           Daine        20
 2273577        Dimitris          Daisee        20
 2308498         Dimitry        Daishaun        20
 3694059            Dion          Hernan        34
 6064552             Don           Dalin        20
 2327392           Donny         Dallyce        20
 2329753             Dov            Daly        21
 2357448          Duncan         Damonie        21
  402266         Dunstan         Ainslie         4
 2363917          Durand         Danique        21
 2365362         Durante        Danniela        21
 2369539         Durante          Danyka        21
 2409052         Durward          Darren        21
 2409686           Dwain         Shireen        22
 2435317          Dwayne          Daxxon        15
 2440655        Eberhard        Dayleigh        22
 2441559        Eberhard          Daysha        22
 2449451              Ed           Debra        22
 8680585              Ed         Decklyn        39
 2473905           Eddie         Dejanae        22
 2477850            Eddy      Dekendrick        12
 2482259          Edward          Delani        22
 2482449          Egbert          Delano        22
 2500540          Egbert         Delight        22
 2505045           Elias          Delisa        94
 2510998           Elihu         Delphia        22
 2514253          Elijah       Demaryius        22
  568608         Elliott           Demri        22
 1706473         Elliott          Cailee        15
 3233445           Elmer          Dermot        23
 2544640           Elton         Derreck        23
 2544826           Elvis          Desire        23
  642578           Elwyn         Eduarda        23
 2561291           Emile          Devesh        23
 2608896            Emmy             Dex        23
 1170270            Emmy          Deyala        23
 2623725           Ender          Deylin        23
 2951329       Engelbart         Cambrey        26
 4405853       Engelbert         Janziel        38
 2652670           Enoch          Diesel        24
 2666314         Erasmus           Mayar        24
 2672091          Erhard         Dinorah        24
 2679344           Erich         Diondre        24
 2698556           Erich         Dmarcus        24
 2704562           Erick         Dmitriy        24
 2711650            Erik           Dolan        24
 2714247            Erin       Dominique        24
 2718459           Errol         Donoven        24
